,tmpf,dwpf,relh,drct,sknt,alti,vsby,skyl1,feel,skyc1_BKN,skyc1_FEW,skyc1_NSC,skyc1_OVC,skyc1_SCT,skyc1_VV ,month_Apr,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep,dayofweek_flag_Fri,dayofweek_flag_Mon,dayofweek_flag_Sat,dayofweek_flag_Sun,dayofweek_flag_Thurs,dayofweek_flag_Tues,dayofweek_flag_Wed,season_flag_autumn,season_flag_spring,season_flag_summer,season_flag_winter,fr_code_IFR,fr_code_LIFR,fr_code_MVFR,fr_code_VFR
22070,60.8,57.2,87.92,190.0,9.0,30.15,4.35,1900.0,60.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
32809,82.4,59.0,45.07,90.0,6.0,30.15,6.21,1700.0,82.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
24326,77.0,66.2,69.33,50.0,6.0,30.06,4.97,2500.0,77.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11435,80.6,60.8,50.95,120.0,7.0,30.12,6.21,3000.0,81.46,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
33679,73.4,71.6,94.1,200.0,5.0,29.88,4.35,2500.0,73.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12944,78.8,53.6,41.69,350.0,3.0,30.09,6.21,3000.0,78.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
21968,46.4,46.4,100.0,200.0,2.0,30.12,3.11,3000.0,46.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
31423,62.6,53.6,72.38,180.0,1.0,30.15,4.35,3000.0,62.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
13514,62.6,59.0,88.0,50.0,6.0,30.3,2.49,900.0,62.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
19416,75.2,60.8,60.9,150.0,16.0,30.12,6.21,4000.0,75.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
9611,71.6,62.6,73.27,0.0,0.0,29.97,6.21,2000.0,71.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26306,71.6,69.8,94.06,160.0,1.0,29.94,6.21,1000.0,71.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
16200,71.6,66.2,83.09,160.0,11.0,30.03,6.21,3000.0,71.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
660,71.6,69.8,94.06,150.0,2.0,30.18,6.21,2500.0,72.88,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
21040,66.2,60.8,82.74,230.0,4.0,30.09,6.21,1300.0,66.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
30699,57.2,51.8,82.12,190.0,3.0,30.33,6.21,3000.0,57.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
11855,62.6,60.8,93.83,120.0,4.0,30.12,6.21,2000.0,62.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
11257,64.4,60.8,88.09,230.0,2.0,30.21,6.21,3000.0,64.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
21706,59.0,57.2,93.74,180.0,1.0,30.12,6.21,3000.0,59.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
11015,69.8,64.4,82.98,60.0,2.0,30.09,6.21,1700.0,69.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
40219,77.0,59.0,53.8,130.0,13.0,29.94,6.21,3500.0,77.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
682,75.2,75.2,100.0,150.0,7.0,30.15,6.21,2000.0,77.12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6257,62.6,53.6,72.38,30.0,2.0,30.15,4.35,3000.0,62.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
19116,71.6,69.8,94.06,350.0,3.0,29.97,6.21,500.0,72.88,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
6687,91.4,55.4,29.72,230.0,4.0,29.91,6.21,3500.0,89.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1251,69.8,66.2,88.34,160.0,4.0,30.09,6.21,1500.0,69.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
35087,86.0,62.6,45.61,190.0,5.0,30.06,6.21,4000.0,86.72,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
31739,96.8,48.2,19.28,330.0,4.0,29.94,6.21,3000.0,93.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
33731,84.2,71.6,65.95,190.0,2.0,29.97,6.21,3000.0,89.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
28158,80.6,48.2,32.18,130.0,5.0,30.0,6.21,4000.0,79.71,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
12345,66.2,55.4,68.15,140.0,8.0,30.24,6.21,3500.0,66.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
20100,75.2,68.0,78.34,80.0,5.0,30.18,3.11,1300.0,75.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
31647,75.2,60.8,60.9,140.0,12.0,30.03,6.21,3000.0,75.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
23390,84.2,57.2,39.86,20.0,5.0,30.12,6.21,3000.0,83.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
18790,78.8,69.8,73.95,150.0,2.0,30.03,6.21,1700.0,81.39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
18868,77.0,66.2,69.33,10.0,2.0,30.06,6.21,4000.0,77.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
30849,69.8,57.2,64.26,170.0,2.0,29.97,6.21,3000.0,69.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27292,69.8,68.0,94.01,200.0,2.0,29.91,2.49,500.0,69.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
27962,69.8,64.4,82.98,150.0,5.0,30.06,4.97,2500.0,69.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
15022,78.8,64.4,61.36,350.0,5.0,30.03,6.21,3000.0,80.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
32469,82.4,57.2,42.25,230.0,3.0,30.09,6.21,4000.0,82.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6953,73.4,64.4,73.44,180.0,2.0,30.0,6.21,4000.0,73.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
25256,64.4,57.2,77.45,70.0,5.0,30.03,3.73,1700.0,64.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
13830,69.8,59.0,68.55,290.0,2.0,30.06,6.21,4000.0,69.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
15778,68.0,66.2,93.97,160.0,1.0,29.97,2.49,1000.0,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
12279,64.4,51.8,63.6,0.0,0.0,30.06,6.21,3000.0,64.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
